150
64,94,69,87,96,23,60,57,45,64,56,79,64,51,13,25,53,40,27,21,18,36,14,22,4,72,0,11,18,37,4,36,63,77,36,23,58,16,56,73,81,57,26,8,41,14,94,83,81,44,18,43,44,97,90,32,78,78,57,47,98,72,97,61,92,12,29,25,77,33,81,90,96,92,98,97,80,8,43,16,52,82,23,49,52,59,55,5,85,34,1,23,6,15,63,55,16,81,18,62,60,37,22,9,34,23,73,68,23,94,61,13,39,5,39,32,5,72,30,28,74,5,91,26,8,22,36,18,50,48,41,45,57,81,5,94,37,75,22,48,2,12,53,41,58,52,53,29,15,87
71,48,36,56,80,1,68,89,50,10,25,89,89,49,73,92,60,15,26,69,47,50,56,68,68,56,64,27,90,97,70,42,69,31,78,11,83,4,27,44,55,56,62,60,86,67,32,13,59,12,87,25,55,38,53,30,21,25,99,95,38,75,93,7,17,26,14,93,2,23,63,38,57,75,77,64,99,33,91,92,23,22,73,50,12,22,54,71,76,44,76,82,79,18,66,93,59,92,22,63,1,5,41,24,12,65,24,75,51,43,53,19,87,81,14,76,62,22,74,51,60,62,77,72,23,6,48,65,5,15,96,36,41,34,85,36,19,4,4,79,94,1,77,29,59,35,28,66,8,60
68,41,27,11,97,1,16,61,28,96,26,96,59,93,55,69,16,37,49,81,12,55,84,39,34,99,79,52,44,83,39,92,27,68,60,43,73,50,44,72,21,47,62,0,90,30,58,64,79,63,30,54,32,60,95,82,48,24,3,61,80,55,68,19,4,69,81,40,99,31,55,67,5,0,27,34,54,97,4,19,22,23,29,75,28,98,77,64,78,34,53,51,99,96,69,74,66,28,63,24,86,81,59,90,64,89,68,95,58,76,67,43,23,52,95,78,74,77,30,75,43,97,44,36,72,18,46,57,52,65,1,33,21,42,30,73,18,92,56,90,46,2,30,1,60,21,79,12,41,48
60,81,44,86,86,66,3,5,79,71,16,93,76,4,47,62,84,96,93,26,33,75,8,18,13,79,93,76,87,37,49,52,21,47,51,45,93,30,32,16,31,80,5,29,16,67,91,54,52,98,30,52,0,31,50,18,37,78,63,26,55,52,51,77,5,51,21,49,50,72,32,22,58,10,60,74,73,99,98,67,95,12,63,36,64,14,53,50,25,96,16,70,44,90,46,84,97,69,21,1,25,18,50,8,41,60,5,72,29,39,28,67,22,8,21,70,27,32,66,51,40,23,81,95,53,23,82,22,97,80,29,18,52,90,45,39,59,70,13,37,28,14,43,83,15,86,51,42,44,96
80,44,67,88,87,19,99,98,95,85,57,15,74,56,24,90,18,79,99,37,21,93,34,20,37,13,25,31,94,65,66,84,13,73,1,96,63,91,1,20,10,77,33,23,34,98,21,0,21,25,21,85,82,92,1,86,94,90,36,17,75,78,26,52,14,25,33,1,56,73,67,11,97,76,1,0,73,90,49,92,91,15,22,49,44,3,28,16,71,88,49,99,19,17,68,65,96,85,62,94,45,99,24,92,56,95,23,46,37,70,84,63,17,25,96,36,55,29,90,61,2,39,23,35,46,20,29,30,58,32,48,24,17,94,93,40,70,16,37,73,70,31,33,8,45,40,56,25,80,50
59,89,82,21,50,0,97,5,77,0,19,12,34,94,39,82,99,74,85,94,12,21,56,86,47,83,0,65,87,20,98,90,83,57,12,61,87,73,68,80,65,81,3,12,46,55,96,96,87,80,19,13,75,69,47,37,2,68,42,9,68,31,69,36,29,78,76,94,98,64,27,23,52,26,36,83,28,26,11,76,92,2,93,69,68,95,15,47,13,41,30,85,31,83,59,16,77,17,45,3,23,43,21,22,73,44,70,44,54,47,32,7,58,47,40,73,24,18,96,76,0,37,49,98,50,75,36,15,29,87,28,36,28,47,68,47,82,47,51,67,93,3,55,83,32,37,90,38,83,55
32,41,71,22,39,30,8,70,59,28,69,88,39,42,53,38,49,25,75,47,12,19,63,35,86,66,32,4,52,91,72,46,55,26,28,30,98,20,47,75,41,18,81,78,40,25,48,86,55,36,31,69,65,6,1,41,68,19,38,50,77,30,33,2,39,36,33,88,89,46,32,94,91,89,33,84,54,29,6,35,90,94,40,50,27,95,13,40,47,50,71,97,95,98,13,40,42,99,80,74,75,9,43,80,45,99,87,7,23,28,96,14,9,89,64,53,12,48,93,60,67,39,98,10,28,59,59,4,82,98,84,38,44,64,58,42,0,70,71,6,42,32,25,34,14,2,94,25,83,74
37,79,68,0,80,52,44,37,53,16,98,97,55,87,46,31,20,40,46,86,60,87,87,36,87,5,97,58,70,20,73,73,53,4,91,15,66,6,65,51,58,34,80,62,11,87,24,48,67,75,54,90,62,18,13,20,19,36,73,78,26,69,69,2,64,68,78,87,55,29,53,33,47,90,38,10,39,99,45,12,79,15,5,32,87,98,77,59,16,12,3,9,6,19,11,48,55,79,62,46,25,34,71,3,71,26,99,26,4,22,23,75,59,33,31,12,34,80,89,24,85,98,56,85,65,77,60,71,92,1,92,39,59,14,67,11,16,89,58,31,29,21,8,26,2,59,44,99,54,97
84,0,13,35,75,78,65,24,29,6,40,43,54,51,49,14,38,33,0,26,9,7,88,13,63,66,61,19,93,26,88,20,8,69,55,58,3,36,98,23,71,6,52,36,60,73,53,40,11,67,12,51,18,22,4,93,61,28,70,16,90,24,96,35,97,4,24,48,73,77,91,74,81,16,59,72,95,36,46,32,53,27,44,23,55,74,73,23,56,34,91,5,24,98,80,85,63,42,70,52,5,68,41,24,51,34,82,96,6,31,10,5,18,53,71,19,42,74,98,5,0,84,15,24,22,45,5,86,22,21,92,48,58,78,59,94,19,39,72,53,78,38,20,67,43,79,61,1,61,2
89,61,64,0,9,15,36,64,96,4,69,26,74,4,97,12,47,95,4,15,0,12,72,8,97,74,26,35,41,15,91,23,82,68,34,46,67,63,41,71,87,14,85,22,82,65,95,12,94,71,65,30,52,95,13,77,17,86,98,95,3,83,66,61,22,4,25,8,16,76,26,59,88,8,79,26,82,97,63,36,46,8,35,94,43,53,64,63,13,18,47,78,63,76,30,96,90,10,86,48,48,48,5,36,16,82,79,21,87,75,26,86,57,26,7,30,94,59,86,99,18,15,37,28,17,39,46,66,45,76,8,19,79,59,5,66,9,6,47,62,77,34,83,14,42,92,46,75,40,82
11,38,66,17,95,3,56,99,13,18,82,79,86,59,93,10,30,12,62,50,83,17,71,26,10,10,63,26,12,58,52,66,45,61,49,16,80,73,96,45,40,86,65,40,51,5,76,51,2,35,73,93,54,5,69,69,49,46,86,24,56,64,12,36,89,92,57,2,0,69,88,70,19,55,31,14,67,24,69,92,92,28,69,73,21,61,12,66,21,20,26,64,20,24,88,82,83,63,35,81,79,88,17,16,19,35,72,5,43,85,40,2,27,40,2,77,19,43,30,70,90,70,0,74,75,38,1,10,92,7,37,30,83,10,65,84,52,62,18,89,89,58,46,52,36,83,92,31,44,5
38,25,11,76,38,78,47,71,10,57,71,37,58,96,40,37,62,63,62,54,53,2,19,58,8,49,59,78,41,18,79,98,17,80,17,40,15,71,34,72,99,59,65,8,48,98,16,80,72,62,36,24,93,83,90,53,72,28,2,35,31,54,40,36,92,59,17,9,75,64,41,56,75,76,82,60,10,75,11,55,17,84,60,25,30,75,21,80,27,19,67,26,13,52,97,95,48,82,81,56,27,73,48,94,50,3,34,61,93,95,65,46,29,13,53,57,47,73,0,38,61,75,86,76,83,23,66,80,78,58,89,4,3,37,82,77,58,19,46,25,12,34,53,84,55,35,27,75,84,79
2,64,81,35,64,13,60,69,41,79,14,39,5,25,50,76,25,46,96,87,27,65,80,7,61,94,38,68,70,48,90,44,56,76,92,53,32,94,64,10,37,57,60,73,53,7,18,93,52,93,74,58,35,16,59,11,65,93,61,32,11,65,18,46,49,77,8,28,99,23,46,91,98,19,17,95,5,23,76,85,15,21,27,30,53,47,40,36,14,90,72,25,35,25,22,57,74,41,84,31,46,88,8,92,73,26,38,8,78,54,74,26,9,70,90,62,53,30,49,6,46,25,11,78,32,13,37,63,90,24,77,84,58,87,18,39,78,62,25,72,20,55,64,31,29,12,57,91,15,29
24,44,17,19,85,62,38,99,27,53,18,91,6,36,25,97,15,98,9,2,93,61,33,86,36,80,7,54,99,46,58,36,41,62,35,9,2,80,34,94,84,12,76,41,79,98,9,52,45,42,61,37,38,55,91,41,54,89,43,75,98,77,45,79,82,19,82,25,49,79,70,98,84,52,65,15,77,19,20,45,36,58,13,34,42,38,33,5,85,7,82,64,15,1,35,13,11,31,3,89,86,25,3,33,75,80,76,20,40,67,97,93,68,97,63,19,64,48,23,58,68,22,23,96,8,98,39,14,94,12,54,94,75,72,27,80,62,82,32,65,18,85,67,15,3,33,37,65,57,57
88,5,87,95,67,15,62,35,89,62,83,21,43,12,9,10,50,71,37,36,29,64,46,0,12,77,17,14,31,73,14,15,90,65,41,96,54,41,34,64,31,55,55,96,60,51,9,54,22,56,16,80,2,8,66,99,61,63,51,5,38,18,26,94,15,95,58,75,17,41,50,64,79,66,4,13,41,91,15,78,10,13,7,18,21,87,54,55,29,27,97,47,79,67,10,92,70,21,13,25,59,4,33,35,5,34,11,37,14,98,69,90,9,32,96,34,1,12,42,28,37,76,54,30,73,1,48,15,41,92,75,35,5,31,13,2,89,24,52,13,10,43,25,10,57,29,76,48,30,29
8,31,86,47,3,79,47,35,76,78,29,19,19,95,12,63,22,43,67,68,25,38,51,85,68,17,77,82,55,93,51,16,3,77,58,70,25,68,83,46,58,32,70,35,83,99,4,94,99,77,92,47,42,82,5,33,64,40,61,79,38,7,54,52,33,86,44,66,22,16,11,36,48,93,81,6,3,70,51,38,83,79,32,4,94,37,23,78,64,67,72,75,31,3,24,28,42,55,80,55,56,82,70,82,13,39,83,26,12,48,72,25,38,15,84,27,18,46,16,46,26,5,85,23,95,36,42,11,34,8,83,31,99,56,49,95,13,6,39,57,3,94,72,59,9,24,91,17,9,88
20,1,17,48,58,25,72,45,37,8,35,77,17,90,86,52,34,11,63,36,40,46,22,83,41,80,59,1,28,4,97,65,3,61,35,61,34,36,37,71,12,68,56,68,68,65,48,95,9,89,45,20,90,16,77,88,64,81,52,99,93,49,74,5,29,13,74,42,99,45,35,52,66,2,79,16,80,79,82,47,96,84,44,53,82,49,13,70,81,12,75,22,79,39,11,77,92,86,74,70,38,38,52,79,73,38,90,97,99,60,63,45,21,30,4,85,9,67,9,61,53,61,59,82,15,81,95,13,22,17,85,80,95,19,18,92,43,48,21,74,23,19,94,38,39,70,81,4,67,79
3,83,83,25,73,48,17,66,55,81,76,11,21,24,9,75,19,98,46,21,53,30,69,0,17,93,90,85,27,6,0,26,59,43,62,60,73,33,4,26,4,69,57,75,22,10,41,64,24,3,31,26,12,54,64,90,72,77,75,17,91,63,51,54,89,24,82,30,31,40,99,11,49,80,87,31,56,38,30,51,68,39,42,70,39,9,27,77,12,77,98,53,98,50,76,0,28,33,42,69,83,82,83,51,25,1,41,53,24,43,68,99,48,43,70,14,16,91,44,96,0,11,17,46,57,77,15,28,58,15,71,71,70,81,77,3,53,61,63,97,11,84,4,68,54,77,33,8,58,85
37,18,96,51,15,15,40,14,84,37,58,52,16,58,84,86,90,25,10,67,87,58,56,45,50,93,47,82,37,50,2,99,40,74,89,36,83,0,72,86,75,12,6,1,18,87,98,91,15,46,78,13,88,2,79,36,33,50,41,14,9,11,14,80,22,99,58,56,10,80,58,70,65,73,94,51,5,66,94,37,68,48,78,76,1,2,98,51,90,63,23,22,29,25,12,86,5,93,87,40,73,78,33,14,64,18,63,77,34,69,49,44,73,15,87,10,49,26,46,95,45,36,32,12,18,23,60,43,77,72,60,11,26,91,83,62,29,64,38,70,3,2,98,92,73,12,88,32,33,73
36,59,46,44,51,45,19,31,36,93,60,96,54,70,38,14,95,94,91,94,82,21,56,21,22,90,34,81,58,66,36,44,99,96,64,57,39,57,5,74,6,74,69,49,90,89,89,94,13,59,31,9,28,76,80,13,48,37,32,22,32,9,30,89,77,21,20,20,11,18,34,99,22,9,15,8,60,89,0,99,43,29,28,42,89,39,81,66,30,95,6,14,76,72,34,70,64,96,38,53,27,95,28,34,91,22,12,7,0,24,4,89,4,97,93,39,29,71,43,54,94,56,53,30,56,71,68,61,77,28,45,54,65,61,46,38,43,47,58,14,73,25,0,11,58,2,77,25,20,18
64,24,29,72,36,27,98,56,75,9,8,54,90,26,7,30,80,74,38,81,10,18,26,71,83,12,68,69,49,27,66,99,25,73,85,75,27,47,95,97,54,28,70,64,54,33,41,15,89,0,78,8,9,94,76,34,69,70,10,59,90,81,54,60,70,62,97,90,31,60,45,35,9,62,87,38,25,91,97,0,28,23,56,87,66,98,98,43,72,42,6,0,61,28,11,22,84,88,51,66,94,80,95,58,79,81,60,45,14,67,30,78,89,19,42,69,13,91,81,29,40,25,66,11,50,39,12,0,33,6,61,65,65,71,14,20,90,85,97,24,46,55,45,1,64,43,22,78,1,47
32,65,99,40,74,23,68,21,90,26,70,47,32,72,85,31,53,95,42,49,38,70,56,63,73,15,88,45,42,31,40,94,58,30,21,21,54,47,73,16,10,60,98,45,15,92,50,97,77,21,80,79,17,16,20,86,35,59,53,93,75,54,46,69,41,94,20,73,12,21,35,41,62,3,48,68,7,75,69,48,98,38,30,84,31,8,72,87,60,76,12,98,80,76,79,89,33,24,80,35,46,8,28,72,31,27,92,97,19,12,38,35,65,9,31,38,40,30,13,90,73,32,4,90,75,86,11,10,82,9,16,37,73,33,85,18,97,11,47,54,40,53,68,26,50,3,27,77,36,9
88,63,20,33,53,68,66,90,4,25,78,39,0,29,91,9,26,85,57,92,5,45,49,95,7,74,57,75,69,63,29,42,52,60,32,10,88,21,46,93,23,96,55,59,40,22,28,58,86,61,11,84,83,91,61,3,77,55,58,1,55,50,92,91,9,14,43,11,21,55,0,81,82,71,59,10,94,72,99,72,9,64,62,46,83,54,62,99,44,54,97,4,58,40,45,39,72,45,25,24,45,6,22,64,83,5,43,93,29,6,58,54,83,45,67,94,43,29,53,49,91,88,15,29,59,76,73,37,7,18,90,4,4,93,52,70,83,37,91,73,91,48,73,62,67,56,56,93,5,41
77,95,76,24,92,78,77,80,73,82,45,45,41,14,81,32,38,82,81,18,70,13,83,40,36,19,29,71,72,42,46,90,3,0,96,40,25,36,65,69,46,70,38,46,99,76,78,17,41,49,32,85,42,8,18,78,2,61,69,61,41,22,3,89,97,27,8,35,3,96,24,44,31,83,66,31,56,1,56,16,79,56,26,10,71,24,1,16,92,48,58,76,61,2,39,44,82,23,64,93,7,36,1,27,77,20,79,10,21,60,80,15,22,51,88,47,12,12,91,95,49,18,29,97,71,43,42,89,9,74,70,86,7,93,13,12,82,9,41,88,63,19,28,61,24,67,93,6,64,83
67,86,28,30,74,95,62,97,73,31,81,68,8,7,37,22,2,55,54,99,84,86,23,9,82,51,98,47,43,51,54,71,20,28,13,19,59,93,51,96,26,67,9,98,24,91,70,82,25,62,11,72,49,58,87,58,76,29,79,47,84,59,78,99,56,88,98,76,81,80,70,95,3,89,66,84,62,24,1,35,60,40,9,82,31,3,75,36,37,41,7,97,17,87,1,17,97,43,39,42,82,30,83,73,68,69,9,50,34,60,29,41,92,95,21,53,75,46,40,4,22,73,86,59,0,77,94,24,72,63,28,20,8,81,66,23,53,85,62,62,77,57,25,32,75,79,76,97,95,85
71,91,85,13,94,97,26,9,91,64,24,66,83,43,13,54,17,28,34,84,62,75,51,44,46,39,2,76,16,86,87,31,6,43,5,44,73,0,50,64,84,1,58,22,90,36,47,36,95,92,48,78,75,43,62,27,93,64,53,91,21,40,50,32,70,18,86,57,85,30,14,49,48,5,87,92,64,76,22,90,97,19,45,4,63,85,13,5,88,66,51,59,92,57,16,40,1,93,5,64,74,31,10,98,11,95,67,21,1,73,55,8,35,95,29,63,12,61,28,76,25,55,82,16,12,5,71,79,62,63,28,9,14,42,81,73,35,88,11,42,88,3,81,88,91,8,31,56,40,63
58,88,65,25,18,24,87,47,37,32,94,38,9,29,52,55,73,29,84,66,53,22,54,28,90,37,65,8,69,85,62,85,10,74,88,36,59,90,39,93,21,50,18,72,13,95,83,16,35,30,18,32,66,89,94,49,63,95,50,26,79,71,44,26,91,9,77,35,89,84,79,58,23,93,90,12,73,68,39,21,96,73,14,73,25,4,0,38,77,79,15,2,1,74,53,55,59,69,87,39,54,64,97,54,59,79,65,1,40,71,34,35,78,20,60,77,93,56,61,52,68,5,24,81,14,17,81,96,93,65,83,93,15,7,88,1,18,12,50,36,28,87,83,21,55,70,63,53,97,1
50,42,6,82,49,83,12,7,36,28,94,86,32,46,13,56,74,58,71,7,57,67,19,28,29,71,60,45,86,13,66,39,75,29,74,40,74,19,15,54,50,51,69,2,85,34,36,21,28,69,80,50,79,42,25,26,24,4,53,46,39,20,79,39,12,43,13,17,49,21,24,73,67,85,31,46,93,66,57,26,41,40,22,13,46,12,90,16,0,33,18,31,78,15,56,75,71,84,72,82,45,31,17,31,49,53,64,62,26,40,69,71,85,37,80,39,9,23,80,81,28,17,95,26,27,95,41,35,3,78,29,21,80,54,37,39,56,53,13,18,77,55,84,65,72,50,86,33,10,34
19,27,21,17,76,58,75,83,89,63,85,99,25,96,0,8,99,56,56,60,20,2,9,65,96,1,95,66,17,82,93,0,23,23,94,77,76,36,10,88,64,51,40,7,63,65,1,30,6,0,68,9,22,0,64,96,11,22,56,56,26,60,86,37,8,31,85,2,23,87,19,2,23,84,15,93,74,18,52,94,45,69,41,2,30,16,93,63,12,86,95,53,18,14,24,96,1,50,73,81,98,12,67,29,30,41,69,84,35,42,39,53,87,26,81,29,53,61,68,79,92,28,73,24,62,9,36,67,83,85,98,55,45,24,99,61,15,87,74,89,9,71,49,27,77,99,52,65,2,33
68,38,75,81,36,68,79,61,31,3,86,75,36,27,77,40,58,96,80,78,77,6,62,39,70,50,24,19,62,54,47,83,51,3,93,99,47,61,91,65,23,19,93,5,48,91,86,79,97,90,37,48,68,4,87,45,75,1,13,39,59,22,40,18,59,7,27,87,85,28,80,76,68,76,28,41,25,5,63,30,58,21,73,41,65,27,61,86,65,14,49,67,24,63,45,37,57,52,58,20,92,12,68,81,72,49,2,7,43,4,4,26,91,15,14,55,58,25,51,30,47,25,85,17,4,53,32,78,65,68,59,86,63,3,97,53,23,53,97,9,34,96,17,30,45,25,29,37,23,43
98,6,15,39,24,50,66,47,54,95,5,49,40,19,75,54,98,56,1,27,38,64,21,39,98,47,38,20,19,20,39,43,48,31,81,38,97,24,58,55,94,46,98,54,21,65,1,12,55,58,64,23,99,95,26,28,68,44,23,12,16,12,77,11,13,19,89,73,23,59,94,18,78,89,98,44,81,96,93,38,41,53,70,19,87,25,52,96,56,18,57,34,93,20,20,94,6,70,23,22,92,92,45,63,71,82,99,95,3,7,36,65,27,10,41,51,31,95,35,92,92,0,95,43,79,3,28,7,4,7,86,73,48,83,2,38,65,90,36,10,28,26,94,20,26,90,37,53,8,56
7,14,39,41,28,74,9,57,76,14,59,15,67,15,85,30,96,85,34,16,30,66,58,99,63,45,86,30,52,35,86,16,15,44,83,21,55,57,63,38,77,56,83,60,6,52,84,13,83,37,48,32,74,62,98,68,35,82,15,23,52,26,4,66,30,50,2,87,94,69,92,2,11,29,3,35,35,56,40,94,84,68,50,47,7,90,57,29,27,38,37,70,89,39,4,41,72,88,76,3,36,66,20,55,83,90,96,44,53,53,28,27,37,69,80,49,44,8,97,74,5,78,63,84,63,94,40,48,59,75,59,35,44,81,61,77,81,4,25,2,24,32,88,68,7,44,93,33,15,96
23,22,9,17,17,27,11,54,85,75,19,76,99,68,86,18,93,60,62,81,26,15,85,34,75,55,18,29,44,70,52,4,94,87,43,69,40,9,92,41,33,58,82,26,19,38,15,78,72,84,23,51,28,49,62,78,68,29,61,98,17,44,4,57,30,47,11,71,29,60,45,46,2,88,17,68,83,45,47,54,94,89,2,80,36,2,4,93,78,87,7,56,84,99,34,99,87,20,46,27,60,9,36,71,36,26,11,53,53,59,7,94,9,42,58,17,7,69,22,14,1,45,64,42,98,2,22,80,14,10,6,36,52,24,94,1,33,71,78,95,18,48,51,13,44,61,78,57,74,66
22,36,10,74,19,89,0,71,9,70,45,85,3,78,42,84,49,71,37,85,90,24,23,46,50,89,72,55,25,69,65,65,91,18,94,58,42,81,41,71,24,83,96,29,5,59,45,38,46,80,21,24,89,61,23,19,97,47,95,47,65,82,58,11,18,3,50,42,7,75,75,1,99,58,21,72,28,79,12,10,34,8,12,4,29,69,9,82,48,99,90,37,45,90,84,87,87,45,63,31,71,7,2,43,95,22,65,63,1,99,89,47,41,44,70,3,72,25,73,87,56,22,63,24,11,91,77,7,1,36,67,38,12,33,60,27,46,31,27,15,40,24,82,40,69,37,2,80,34,25
52,34,79,34,17,87,13,74,55,63,63,24,66,86,29,53,96,6,85,86,42,99,3,25,57,42,86,76,88,81,16,43,16,75,50,55,71,27,25,90,74,9,63,9,97,72,47,39,41,60,79,52,45,10,50,89,74,43,91,90,19,58,55,95,11,83,35,38,58,80,34,17,7,42,19,13,83,66,19,22,6,15,12,4,38,2,85,17,61,62,97,99,35,47,65,55,8,12,15,90,79,8,17,97,84,10,23,14,60,69,88,55,24,5,57,29,59,47,70,0,28,20,68,86,30,47,37,73,84,75,77,64,66,24,80,54,10,83,99,94,62,71,71,29,58,50,46,72,8,13
31,45,49,55,83,96,7,54,58,53,20,57,15,3,27,65,52,8,39,49,55,58,70,95,30,56,58,33,56,3,74,68,73,6,66,90,28,43,59,74,92,86,94,62,30,17,23,63,31,40,26,90,61,50,15,33,28,44,77,58,41,12,55,37,85,60,45,58,88,47,31,44,14,34,72,72,69,99,23,23,14,90,13,41,69,38,25,87,56,97,15,32,13,67,98,46,31,7,14,49,48,25,73,28,83,50,12,23,28,53,65,29,4,55,91,63,2,96,98,29,97,48,13,94,96,40,94,50,82,57,17,51,4,96,34,74,75,49,56,42,81,55,70,78,2,81,31,74,97,17
48,89,82,54,52,4,60,78,45,46,74,20,48,68,9,70,72,76,16,20,57,45,2,20,79,94,70,39,90,30,15,15,52,73,69,77,84,60,93,25,47,54,76,35,3,87,29,94,67,86,79,26,40,15,11,73,97,77,72,83,59,50,59,85,5,95,47,37,43,72,29,11,42,68,97,60,70,88,74,2,21,45,52,15,55,57,92,59,0,73,41,33,85,16,47,76,72,29,72,53,8,59,45,92,98,90,77,58,24,42,83,36,93,73,67,74,47,64,93,46,62,82,73,79,22,62,43,72,93,9,70,21,24,95,81,34,0,27,22,17,0,96,11,79,53,59,0,66,46,82
24,98,67,26,8,43,21,99,22,50,14,24,73,78,63,85,54,95,42,87,41,77,19,10,77,72,12,56,31,81,6,10,16,5,12,77,88,7,0,39,74,47,40,97,64,69,68,62,41,22,94,36,95,32,40,65,86,15,78,4,94,22,26,54,25,66,99,3,7,59,38,87,2,27,70,93,33,39,35,99,63,10,58,53,47,95,51,16,69,7,70,48,38,58,49,50,17,3,79,31,26,97,3,59,59,31,21,7,57,18,96,29,78,64,55,10,42,37,0,45,25,59,18,80,48,85,61,90,29,19,21,82,25,85,91,35,42,35,58,31,82,22,33,17,28,69,35,4,55,18
93,84,23,16,37,23,11,72,57,10,28,96,58,70,57,3,53,35,40,23,43,56,40,14,96,58,66,48,77,2,59,47,9,64,96,51,73,26,57,65,3,20,21,67,62,28,4,48,8,50,67,32,47,46,88,74,31,59,27,38,66,19,31,76,99,77,86,62,96,5,11,44,99,92,95,3,27,22,33,10,12,55,21,84,83,36,18,67,43,29,56,44,30,73,99,40,36,4,49,69,60,35,42,97,0,48,61,92,4,11,88,49,76,42,15,7,82,73,83,46,79,74,10,61,91,2,90,70,56,25,45,79,47,67,24,63,52,99,44,85,55,70,64,12,33,36,6,21,4,45
86,5,73,15,49,69,45,64,3,88,12,25,80,13,19,61,4,99,37,16,0,77,15,5,13,30,78,28,12,61,67,45,75,12,40,50,10,60,6,16,83,23,4,83,12,22,71,4,66,75,98,17,73,54,65,71,97,42,78,16,19,91,34,37,60,64,11,82,55,73,26,32,29,68,36,41,79,66,36,80,23,16,22,49,8,39,77,70,66,3,64,21,94,32,93,44,14,65,92,94,97,23,89,39,96,22,66,39,61,92,63,1,71,17,55,48,46,80,89,78,18,94,34,28,10,45,7,7,64,89,88,49,4,65,69,75,48,59,29,56,5,23,71,70,27,79,96,69,3,28
1,83,7,2,75,70,63,18,59,88,98,98,58,59,38,1,40,56,86,5,89,66,22,25,96,3,56,1,70,95,16,11,32,44,54,84,97,72,62,79,87,69,64,23,82,15,66,57,64,0,95,86,14,2,5,45,61,53,73,0,49,61,62,52,35,17,40,95,86,49,67,20,97,41,52,7,69,54,67,62,18,66,46,21,74,35,77,61,90,83,77,38,82,78,95,67,79,9,41,57,23,45,19,40,61,86,10,61,70,65,19,37,79,0,19,3,20,33,87,22,81,37,46,99,70,31,73,29,70,74,46,3,37,24,74,39,71,2,16,40,20,15,26,54,62,51,86,58,88,39
35,97,36,56,52,27,64,62,31,54,62,9,53,52,13,80,81,86,38,63,44,5,27,57,61,26,79,75,73,42,72,54,74,52,70,81,35,40,6,56,92,28,17,79,99,87,98,11,59,24,18,26,34,5,70,14,49,34,78,20,21,80,71,96,59,49,46,14,8,14,25,68,90,53,61,26,64,38,59,20,7,83,82,17,71,26,60,48,57,74,93,1,49,76,29,78,73,68,91,71,10,45,73,89,81,52,67,45,60,22,53,12,77,51,72,52,17,33,60,89,26,54,10,7,93,84,15,14,34,68,24,11,99,25,18,26,59,20,74,16,39,72,57,47,66,82,13,61,20,28
35,35,68,17,79,31,96,43,33,81,18,27,48,43,13,88,11,28,90,33,46,37,53,10,25,41,67,79,38,58,56,30,77,93,17,18,57,41,41,21,20,8,40,28,52,57,24,47,14,37,43,81,15,11,77,86,83,86,61,0,13,92,81,44,4,49,36,46,88,50,15,55,30,66,11,92,4,45,1,97,38,27,85,95,91,83,90,97,96,33,76,26,66,37,58,21,76,79,26,66,67,51,24,10,71,39,8,43,16,25,31,81,58,46,81,40,9,8,74,46,76,29,17,73,41,84,59,76,37,35,63,74,40,72,15,45,25,71,40,79,29,19,47,94,42,99,45,35,5,2
26,84,50,2,28,78,4,43,8,39,88,98,66,98,82,30,7,64,60,74,78,77,31,84,14,21,59,56,30,39,99,68,83,18,90,82,98,79,9,69,55,47,89,93,23,0,27,33,28,19,49,74,44,90,53,80,31,87,80,57,80,76,74,58,3,15,55,53,44,46,68,66,38,8,6,68,21,47,94,94,15,66,19,1,98,35,97,83,97,85,28,72,26,54,96,0,90,14,91,3,6,7,73,71,32,58,60,48,15,84,49,7,62,61,86,90,72,84,64,85,85,95,95,68,30,8,24,30,90,0,47,66,98,83,90,70,73,72,14,62,4,19,63,4,15,36,90,77,61,93
50,53,21,48,64,5,93,55,56,2,86,15,64,38,32,58,53,20,81,81,94,21,58,9,89,62,70,24,48,98,68,61,19,1,95,16,89,11,52,1,51,23,96,92,40,43,0,82,99,30,9,33,13,49,55,10,61,92,79,23,21,55,22,27,67,79,69,72,11,59,35,70,28,86,48,71,35,64,13,58,64,19,7,52,39,90,86,57,80,85,62,18,80,77,61,73,52,3,18,16,10,95,21,86,31,82,63,69,55,97,30,0,48,36,43,87,25,68,18,77,90,79,63,15,29,81,19,97,86,72,28,3,51,1,18,94,97,16,58,24,47,96,12,44,77,16,39,35,79,49
43,36,0,56,50,20,43,38,24,74,51,4,67,37,51,45,48,96,46,21,96,67,67,36,2,17,18,51,82,31,88,33,84,54,5,3,74,60,49,93,90,49,26,53,43,15,34,85,40,55,77,90,38,89,5,4,81,50,83,57,50,43,46,48,38,93,74,11,29,77,71,30,38,91,17,70,15,74,79,41,93,70,10,18,75,24,83,25,53,99,78,86,2,10,24,30,97,8,59,95,62,67,51,3,72,85,66,49,3,5,73,33,36,54,25,76,61,88,74,60,8,9,74,71,27,15,57,91,4,49,41,53,10,6,25,87,50,25,57,78,19,58,48,15,43,62,62,24,56,79
